PREFIXO SIGMA;NOME DA LINHA;SERVICO;LOCALIDADE;HORARIO;DIA_PARTIDA;TIPO_VEICULO;FREQUENCIA;LAT;LON;SENTIDO;SEQUENCIA
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;CANTO DO BURITI;14:05;D+2;SEMI E CONV - MISTO 16;Terça;-8,10823192;-42,94402102;IDA;16
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;TERESINA;19:45;D+2;SEMI E CONV - MISTO 16;Terça;-5,086341952;-42,80527046;IDA;17
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;CAMPO MAIOR;22:35;D+2;SEMI E CONV - MISTO 16;Terça;-4,829113927;-42,1667446;IDA;18
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;PIRIPIRI;02:35;D+3;SEMI E CONV - MISTO 16;Terça;-4,276068693;-41,77850485;IDA;19
SPPI0213069;SAO PAULO(SP) - PARNAIBA(PI);894614400;PARNAIBA;05:15;D+3;SEMI E CONV - MISTO 16;Terça;-2,903360145;-41,77817059;IDA;20
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;PICOS;20:50;D+0;SEMILEITO - MISTO 24 LUGARES;Sábado;-7,081373912;-41,46882671;VOLTA;1
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;ARARIPINA;23:10;D+0;SEMILEITO - MISTO 24 LUGARES;Sábado;-7,5781415;-40,50246058;VOLTA;2
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;OURICURI;00:15;D+1;SEMILEITO - MISTO 24 LUGARES;Sábado;-7,883151975;-40,08146258;VOLTA;3
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;FEIRA DE SANTANA;08:20;D+1;SEMILEITO - MISTO 24 LUGARES;Sábado;-12,22928425;-38,9600331;VOLTA;4
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;VITORIA DA CONQUISTA;15:00;D+1;SEMILEITO - MISTO 24 LUGARES;Sábado;-14,84800481;-40,83980954;VOLTA;5
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;ITAOBIM;18:55;D+1;SEMILEITO - MISTO 24 LUGARES;Sábado;-16,55952592;-41,49897698;VOLTA;6
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;TEOFILO OTONI;21:30;D+1;SEMILEITO - MISTO 24 LUGARES;Sábado;-17,86253981;-41,50963517;VOLTA;7
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;GOVERNADOR VALADARES;23:50;D+1;SEMILEITO - MISTO 24 LUGARES;Sábado;-18,8528824;-41,94708133;VOLTA;8
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;LEOPOLDINA;05:35;D+2;SEMILEITO - MISTO 24 LUGARES;Sábado;-21,53072936;-42,64184413;VOLTA;9
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;SAO JOSE DOS CAMPOS;13:05;D+2;SEMILEITO - MISTO 24 LUGARES;Sábado;-23,1840615;-45,8841754;VOLTA;10
SPPI0213070;SAO PAULO(SP) - PICOS(PI);89400900;SAO PAULO;14:15;D+2;SEMILEITO - MISTO 24 LUGARES;Sábado;-23,5673865;-46,57038318;VOLTA;11
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;SAO PAULO;12:00;D+0;SEMILEITO - MISTO 24 LUGARES;Quarta;-23,5673865;-46,57038318;IDA;1
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;SAO JOSE DOS CAMPOS;13:40;D+0;SEMILEITO - MISTO 24 LUGARES;Quarta;-23,1840615;-45,8841754;IDA;2
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;LEOPOLDINA;21:10;D+0;SEMILEITO - MISTO 24 LUGARES;Quarta;-21,53072936;-42,64184413;IDA;3
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;GOVERNADOR VALADARES;03:00;D+1;SEMILEITO - MISTO 24 LUGARES;Quarta;-18,8528824;-41,94708133;IDA;4
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;TEOFILO OTONI;05:20;D+1;SEMILEITO - MISTO 24 LUGARES;Quarta;-17,86253981;-41,50963517;IDA;5
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;ITAOBIM;07:55;D+1;SEMILEITO - MISTO 24 LUGARES;Quarta;-16,55952592;-41,49897698;IDA;6
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;VITORIA DA CONQUISTA;11:30;D+1;SEMILEITO - MISTO 24 LUGARES;Quarta;-14,84800481;-40,83980954;IDA;7
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;FEIRA DE SANTANA;18:25;D+1;SEMILEITO - MISTO 24 LUGARES;Quarta;-12,22928425;-38,9600331;IDA;8
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;OURICURI;03:15;D+2;SEMILEITO - MISTO 24 LUGARES;Quarta;-7,883151975;-40,08146258;IDA;9
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;ARARIPINA;04:15;D+2;SEMILEITO - MISTO 24 LUGARES;Quarta;-7,5781415;-40,50246058;IDA;10
SPPI0213070;SAO PAULO(SP) - PICOS(PI);894612000;PICOS;06:35;D+2;SEMILEITO - MISTO 24 LUGARES;Quarta;-7,081373912;-41,46882671;IDA;11
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;SAO PAULO;12:00;D+0;SEMI E CONV - MISTO 16;Segunda;-23,5673865;-46,57038318;IDA;1
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;LEOPOLDINA;21:30;D+0;SEMI E CONV - MISTO 16;Segunda;-21,53072936;-42,64184413;IDA;2
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;GOVERNADOR VALADARES;03:40;D+1;SEMI E CONV - MISTO 16;Segunda;-18,8528824;-41,94708133;IDA;3
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;TEOFILO OTONI;06:00;D+1;SEMI E CONV - MISTO 16;Segunda;-17,86253981;-41,50963517;IDA;4
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;ITAOBIM;08:00;D+1;SEMI E CONV - MISTO 16;Segunda;-16,55952592;-41,49897698;IDA;5
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;VITORIA DA CONQUISTA;12:00;D+1;SEMI E CONV - MISTO 16;Segunda;-14,84800481;-40,83980954;IDA;6
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;FEIRA DE SANTANA;18:45;D+1;SEMI E CONV - MISTO 16;Segunda;-12,22928425;-38,9600331;IDA;7
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;JEQUIE;18:50;D+1;SEMI E CONV - MISTO 16;Segunda;-13,85566401;-40,08860733;IDA;8
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;REMANSO;00:50;D+2;SEMI E CONV - MISTO 16;Segunda;-9,623906789;-42,07966754;IDA;9
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;CANTO DO BURITI;08:45;D+2;SEMI E CONV - MISTO 16;Segunda;-8,10823192;-42,94402102;IDA;10
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);894612;FLORIANO;11:05;D+2;SEMI E CONV - MISTO 16;Segunda;-6,769672434;-43,02064474;IDA;11
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;FLORIANO;15:50;D+0;SEMI E CONV - MISTO 16;Quinta;-6,769672434;-43,02064474;VOLTA;1
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;CANTO DO BURITI;18:30;D+0;SEMI E CONV - MISTO 16;Quinta;-8,10823192;-42,94402102;VOLTA;2
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;REMANSO;23:55;D+0;SEMI E CONV - MISTO 16;Quinta;-9,623906789;-42,07966754;VOLTA;3
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;FEIRA DE SANTANA;09:50;D+1;SEMI E CONV - MISTO 16;Quinta;-12,22928425;-38,9600331;VOLTA;4
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;JEQUIE;09:51;D+1;SEMI E CONV - MISTO 16;Quinta;-13,85566401;-40,08860733;VOLTA;5
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;VITORIA DA CONQUISTA;16:00;D+1;SEMI E CONV - MISTO 16;Quinta;-14,84800481;-40,83980954;VOLTA;6
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;ITAOBIM;19:15;D+1;SEMI E CONV - MISTO 16;Quinta;-16,55952592;-41,49897698;VOLTA;7
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;TEOFILO OTONI;21:50;D+1;SEMI E CONV - MISTO 16;Quinta;-17,86253981;-41,50963517;VOLTA;8
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;GOVERNADOR VALADARES;02:30;D+2;SEMI E CONV - MISTO 16;Quinta;-18,8528824;-41,94708133;VOLTA;9
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;LEOPOLDINA;07:50;D+2;SEMI E CONV - MISTO 16;Quinta;-21,53072936;-42,64184413;VOLTA;10
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;SAO JOSE DOS CAMPOS;15:20;D+2;SEMI E CONV - MISTO 16;Quinta;-23,1840615;-45,8841754;VOLTA;11
SPPI0213071;SAO PAULO(SP) - FLORIANO(PI);89461130;SAO PAULO;16:40;D+2;SEMI E CONV - MISTO 16;Quinta;-23,5673865;-46,57038318;VOLTA;12
